Ground truth pos_x: 12.040000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.080000, Ground truth v_y: 6.000000, Measurement pos_x: 11.966856 , Measurement pos_y: 23.907966, Estimated pos_x: 11.791523, Estimated v_x: 1.417280, Estimated pos_y: 23.901954, Estimated v_y: 3.504749, Kalman gain1: 0.621829, Kalman gain2: 0.616812, Time taken for Kalman Filter: 1.295000 seconds
Ground truth pos_x: 12.070000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.140000, Ground truth v_y: 6.000000, Measurement pos_x: 12.449103 , Measurement pos_y: 24.158602, Estimated pos_x: 11.905910, Estimated v_x: 1.516680, Estimated pos_y: 23.918879, Estimated v_y: 3.475655, Kalman gain1: 0.621829, Kalman gain2: 0.616776, Time taken for Kalman Filter: 1.315000 seconds
Ground truth pos_x: 12.100000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.200000, Ground truth v_y: 6.000000, Measurement pos_x: 12.446043 , Measurement pos_y: 24.872614, Estimated pos_x: 12.249419, Estimated v_x: 1.842335, Estimated pos_y: 24.081576, Estimated v_y: 3.682241, Kalman gain1: 0.621829, Kalman gain2: 0.616740, Time taken for Kalman Filter: 1.335000 seconds
Ground truth pos_x: 12.130000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.260000, Ground truth v_y: 6.000000, Measurement pos_x: 11.860629 , Measurement pos_y: 24.228455, Estimated pos_x: 12.378653, Estimated v_x: 1.952232, Estimated pos_y: 24.589208, Estimated v_y: 4.446840, Kalman gain1: 0.621829, Kalman gain2: 0.616704, Time taken for Kalman Filter: 1.353000 seconds
Ground truth pos_x: 12.160000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.320000, Ground truth v_y: 6.000000, Measurement pos_x: 12.168839 , Measurement pos_y: 24.616612, Estimated pos_x: 12.063914, Estimated v_x: 1.620744, Estimated pos_y: 24.380707, Estimated v_y: 4.033662, Kalman gain1: 0.621828, Kalman gain2: 0.616670, Time taken for Kalman Filter: 1.370000 seconds
Ground truth pos_x: 12.190000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.380000, Ground truth v_y: 6.000000, Measurement pos_x: 12.144793 , Measurement pos_y: 24.983534, Estimated pos_x: 12.135288, Estimated v_x: 1.675450, Estimated pos_y: 24.543139, Estimated v_y: 4.234216, Kalman gain1: 0.621828, Kalman gain2: 0.616636, Time taken for Kalman Filter: 1.390000 seconds
Ground truth pos_x: 12.220000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.440000, Ground truth v_y: 6.000000, Measurement pos_x: 12.473163 , Measurement pos_y: 24.294574, Estimated pos_x: 12.147535, Estimated v_x: 1.670980, Estimated pos_y: 24.834003, Estimated v_y: 4.644752, Kalman gain1: 0.621828, Kalman gain2: 0.616603, Time taken for Kalman Filter: 1.409000 seconds
Ground truth pos_x: 12.250000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.500000, Ground truth v_y: 6.000000, Measurement pos_x: 12.239001 , Measurement pos_y: 24.236488, Estimated pos_x: 12.356339, Estimated v_x: 1.861450, Estimated pos_y: 24.514641, Estimated v_y: 4.037070, Kalman gain1: 0.621828, Kalman gain2: 0.616571, Time taken for Kalman Filter: 1.429000 seconds
Ground truth pos_x: 12.280000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.560000, Ground truth v_y: 6.000000, Measurement pos_x: 12.350038 , Measurement pos_y: 24.258319, Estimated pos_x: 12.290414, Estimated v_x: 1.777630, Estimated pos_y: 24.356120, Estimated v_y: 3.704825, Kalman gain1: 0.621828, Kalman gain2: 0.616539, Time taken for Kalman Filter: 1.449000 seconds
Ground truth pos_x: 12.310000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.620000, Ground truth v_y: 6.000000, Measurement pos_x: 12.539479 , Measurement pos_y: 24.460522, Estimated pos_x: 12.334212, Estimated v_x: 1.803429, Estimated pos_y: 24.308961, Estimated v_y: 3.563378, Kalman gain1: 0.621827, Kalman gain2: 0.616508, Time taken for Kalman Filter: 1.468000 seconds
Ground truth pos_x: 12.340000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.680000, Ground truth v_y: 6.000000, Measurement pos_x: 11.784719 , Measurement pos_y: 24.313838, Estimated pos_x: 12.468673, Estimated v_x: 1.918854, Estimated pos_y: 24.416990, Estimated v_y: 3.685656, Kalman gain1: 0.621827, Kalman gain2: 0.616477, Time taken for Kalman Filter: 1.487000 seconds
Ground truth pos_x: 12.370000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.740000, Ground truth v_y: 6.000000, Measurement pos_x: 12.338410 , Measurement pos_y: 25.376609, Estimated pos_x: 12.050628, Estimated v_x: 1.485404, Estimated pos_y: 24.366408, Estimated v_y: 3.537157, Kalman gain1: 0.621827, Kalman gain2: 0.616447, Time taken for Kalman Filter: 1.507000 seconds
Ground truth pos_x: 12.400000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.800000, Ground truth v_y: 6.000000, Measurement pos_x: 12.644617 , Measurement pos_y: 24.770028, Estimated pos_x: 12.235196, Estimated v_x: 1.653641, Estimated pos_y: 25.010618, Estimated v_y: 4.576805, Kalman gain1: 0.621827, Kalman gain2: 0.616418, Time taken for Kalman Filter: 1.526000 seconds
Ground truth pos_x: 12.430000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.860000, Ground truth v_y: 6.000000, Measurement pos_x: 12.346658 , Measurement pos_y: 24.880477, Estimated pos_x: 12.496038, Estimated v_x: 1.895811, Estimated pos_y: 24.877528, Estimated v_y: 4.269730, Kalman gain1: 0.621827, Kalman gain2: 0.616389, Time taken for Kalman Filter: 1.546000 seconds
Ground truth pos_x: 12.460000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.920000, Ground truth v_y: 6.000000, Measurement pos_x: 12.802255 , Measurement pos_y: 24.963410, Estimated pos_x: 12.410319, Estimated v_x: 1.792054, Estimated pos_y: 24.895397, Estimated v_y: 4.226874, Kalman gain1: 0.621826, Kalman gain2: 0.616361, Time taken for Kalman Filter: 1.565000 seconds
Ground truth pos_x: 12.490000, Ground truth v_x: 3.000000, Ground truth pos_y: 24.980000, Ground truth v_y: 6.000000, Measurement pos_x: 12.313735 , Measurement pos_y: 25.012585, Estimated pos_x: 12.660812, Estimated v_x: 2.022571, Estimated pos_y: 24.953748, Estimated v_y: 4.254782, Kalman gain1: 0.621826, Kalman gain2: 0.616333, Time taken for Kalman Filter: 1.584000 seconds
Ground truth pos_x: 12.520000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.040000, Ground truth v_y: 6.000000, Measurement pos_x: 12.768759 , Measurement pos_y: 25.312736, Estimated pos_x: 12.452639, Estimated v_x: 1.796200, Estimated pos_y: 25.006472, Estimated v_y: 4.272536, Kalman gain1: 0.621826, Kalman gain2: 0.616306, Time taken for Kalman Filter: 1.603000 seconds
Ground truth pos_x: 12.550000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.100000, Ground truth v_y: 6.000000, Measurement pos_x: 11.955668 , Measurement pos_y: 25.045436, Estimated pos_x: 12.656004, Estimated v_x: 1.979949, Estimated pos_y: 25.213840, Estimated v_y: 4.561302, Kalman gain1: 0.621826, Kalman gain2: 0.616279, Time taken for Kalman Filter: 1.622000 seconds
Ground truth pos_x: 12.580000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.160000, Ground truth v_y: 6.000000, Measurement pos_x: 12.732431 , Measurement pos_y: 24.765223, Estimated pos_x: 12.228004, Estimated v_x: 1.536163, Estimated pos_y: 25.125741, Estimated v_y: 4.325549, Kalman gain1: 0.621826, Kalman gain2: 0.616253, Time taken for Kalman Filter: 1.640000 seconds
Ground truth pos_x: 12.610000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.220000, Ground truth v_y: 6.000000, Measurement pos_x: 12.420188 , Measurement pos_y: 25.036850, Estimated pos_x: 12.547479, Estimated v_x: 1.837538, Estimated pos_y: 24.916715, Estimated v_y: 3.878409, Kalman gain1: 0.621826, Kalman gain2: 0.616228, Time taken for Kalman Filter: 1.660000 seconds
Ground truth pos_x: 12.640000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.280000, Ground truth v_y: 6.000000, Measurement pos_x: 12.292122 , Measurement pos_y: 24.913502, Estimated pos_x: 12.475275, Estimated v_x: 1.747778, Estimated pos_y: 25.006331, Estimated v_y: 3.968971, Kalman gain1: 0.621826, Kalman gain2: 0.616203, Time taken for Kalman Filter: 1.679000 seconds
Ground truth pos_x: 12.670000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.340000, Ground truth v_y: 6.000000, Measurement pos_x: 13.405071 , Measurement pos_y: 25.116026, Estimated pos_x: 12.367996, Estimated v_x: 1.624154, Estimated pos_y: 24.963213, Estimated v_y: 3.820674, Kalman gain1: 0.621825, Kalman gain2: 0.616178, Time taken for Kalman Filter: 1.699000 seconds
Ground truth pos_x: 12.700000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.400000, Ground truth v_y: 6.000000, Measurement pos_x: 13.090861 , Measurement pos_y: 25.533474, Estimated pos_x: 13.019018, Estimated v_x: 2.253145, Estimated pos_y: 25.073039, Estimated v_y: 3.949596, Kalman gain1: 0.621825, Kalman gain2: 0.616154, Time taken for Kalman Filter: 1.719000 seconds
Ground truth pos_x: 12.730000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.460000, Ground truth v_y: 6.000000, Measurement pos_x: 13.127664 , Measurement pos_y: 25.251353, Estimated pos_x: 13.072213, Estimated v_x: 2.283528, Estimated pos_y: 25.375600, Estimated v_y: 4.425568, Kalman gain1: 0.621825, Kalman gain2: 0.616130, Time taken for Kalman Filter: 1.737000 seconds
Ground truth pos_x: 12.760000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.520000, Ground truth v_y: 6.000000, Measurement pos_x: 13.218809 , Measurement pos_y: 25.708570, Estimated pos_x: 13.115329, Estimated v_x: 2.303623, Estimated pos_y: 25.314544, Estimated v_y: 4.234053, Kalman gain1: 0.621825, Kalman gain2: 0.616107, Time taken for Kalman Filter: 1.756000 seconds
Ground truth pos_x: 12.790000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.580000, Ground truth v_y: 6.000000, Measurement pos_x: 12.760876 , Measurement pos_y: 25.280849, Estimated pos_x: 13.188387, Estimated v_x: 2.353183, Estimated pos_y: 25.576695, Estimated v_y: 4.635818, Kalman gain1: 0.621825, Kalman gain2: 0.616085, Time taken for Kalman Filter: 1.775000 seconds
Ground truth pos_x: 12.820000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.640000, Ground truth v_y: 6.000000, Measurement pos_x: 12.138452 , Measurement pos_y: 25.411453, Estimated pos_x: 12.931449, Estimated v_x: 2.075312, Estimated pos_y: 25.409157, Estimated v_y: 4.242890, Kalman gain1: 0.621825, Kalman gain2: 0.616063, Time taken for Kalman Filter: 1.795000 seconds
Ground truth pos_x: 12.850000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.700000, Ground truth v_y: 6.000000, Measurement pos_x: 12.976992 , Measurement pos_y: 25.800115, Estimated pos_x: 12.446192, Estimated v_x: 1.574008, Estimated pos_y: 25.426499, Estimated v_y: 4.196574, Kalman gain1: 0.621825, Kalman gain2: 0.616041, Time taken for Kalman Filter: 1.815000 seconds
Ground truth pos_x: 12.880000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.760000, Ground truth v_y: 6.000000, Measurement pos_x: 12.572265 , Measurement pos_y: 25.320995, Estimated pos_x: 12.782209, Estimated v_x: 1.891295, Estimated pos_y: 25.675788, Estimated v_y: 4.581247, Kalman gain1: 0.621824, Kalman gain2: 0.616019, Time taken for Kalman Filter: 1.836000 seconds
Ground truth pos_x: 12.910000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.820000, Ground truth v_y: 6.000000, Measurement pos_x: 13.045760 , Measurement pos_y: 25.707814, Estimated pos_x: 12.658813, Estimated v_x: 1.750319, Estimated pos_y: 25.471157, Estimated v_y: 4.114262, Kalman gain1: 0.621824, Kalman gain2: 0.615999, Time taken for Kalman Filter: 1.854000 seconds
Ground truth pos_x: 12.940000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.880000, Ground truth v_y: 6.000000, Measurement pos_x: 12.920647 , Measurement pos_y: 25.623897, Estimated pos_x: 12.906045, Estimated v_x: 1.977888, Estimated pos_y: 25.634535, Estimated v_y: 4.343311, Kalman gain1: 0.621824, Kalman gain2: 0.615978, Time taken for Kalman Filter: 1.872000 seconds
Ground truth pos_x: 12.970000, Ground truth v_x: 3.000000, Ground truth pos_y: 25.940000, Ground truth v_y: 6.000000, Measurement pos_x: 12.638809 , Measurement pos_y: 25.742372, Estimated pos_x: 12.922605, Estimated v_x: 1.974700, Estimated pos_y: 25.644161, Estimated v_y: 4.279652, Kalman gain1: 0.621824, Kalman gain2: 0.615958, Time taken for Kalman Filter: 1.892000 seconds
Ground truth pos_x: 13.000000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.000000, Ground truth v_y: 6.000000, Measurement pos_x: 12.782036 , Measurement pos_y: 25.929411, Estimated pos_x: 12.753602, Estimated v_x: 1.787736, Estimated pos_y: 25.721607, Estimated v_y: 4.345215, Kalman gain1: 0.621824, Kalman gain2: 0.615938, Time taken for Kalman Filter: 1.911000 seconds
Ground truth pos_x: 13.030000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.060000, Ground truth v_y: 6.000000, Measurement pos_x: 12.516461 , Measurement pos_y: 25.735453, Estimated pos_x: 12.778044, Estimated v_x: 1.794238, Estimated pos_y: 25.867829, Estimated v_y: 4.540625, Kalman gain1: 0.621824, Kalman gain2: 0.615919, Time taken for Kalman Filter: 1.930000 seconds
Ground truth pos_x: 13.060000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.120000, Ground truth v_y: 6.000000, Measurement pos_x: 12.479957 , Measurement pos_y: 26.173096, Estimated pos_x: 12.622171, Estimated v_x: 1.622079, Estimated pos_y: 25.802061, Estimated v_y: 4.328214, Kalman gain1: 0.621824, Kalman gain2: 0.615900, Time taken for Kalman Filter: 1.950000 seconds
Ground truth pos_x: 13.090000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.180000, Ground truth v_y: 6.000000, Measurement pos_x: 13.379367 , Measurement pos_y: 26.516649, Estimated pos_x: 12.539873, Estimated v_x: 1.524502, Estimated pos_y: 26.050312, Estimated v_y: 4.721712, Kalman gain1: 0.621824, Kalman gain2: 0.615882, Time taken for Kalman Filter: 1.969000 seconds
Ground truth pos_x: 13.120000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.240000, Ground truth v_y: 6.000000, Measurement pos_x: 12.803437 , Measurement pos_y: 26.575718, Estimated pos_x: 13.067655, Estimated v_x: 2.032126, Estimated pos_y: 26.359651, Estimated v_y: 5.227339, Kalman gain1: 0.621823, Kalman gain2: 0.615863, Time taken for Kalman Filter: 1.988000 seconds
Ground truth pos_x: 13.150000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.300000, Ground truth v_y: 6.000000, Measurement pos_x: 13.578060 , Measurement pos_y: 26.090130, Estimated pos_x: 12.911043, Estimated v_x: 1.856894, Estimated pos_y: 26.514368, Estimated v_y: 5.425891, Kalman gain1: 0.621823, Kalman gain2: 0.615846, Time taken for Kalman Filter: 2.006000 seconds
Ground truth pos_x: 13.180000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.360000, Ground truth v_y: 6.000000, Measurement pos_x: 13.299735 , Measurement pos_y: 26.577592, Estimated pos_x: 13.332832, Estimated v_x: 2.256226, Estimated pos_y: 26.269336, Estimated v_y: 4.843074, Kalman gain1: 0.621823, Kalman gain2: 0.615828, Time taken for Kalman Filter: 2.025000 seconds
Ground truth pos_x: 13.210000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.420000, Ground truth v_y: 6.000000, Measurement pos_x: 13.464447 , Measurement pos_y: 26.012623, Estimated pos_x: 13.320784, Estimated v_x: 2.221951, Estimated pos_y: 26.480292, Estimated v_y: 5.161053, Kalman gain1: 0.621823, Kalman gain2: 0.615811, Time taken for Kalman Filter: 2.045000 seconds
Ground truth pos_x: 13.240000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.480000, Ground truth v_y: 6.000000, Measurement pos_x: 13.435467 , Measurement pos_y: 26.686876, Estimated pos_x: 13.418520, Estimated v_x: 2.296735, Estimated pos_y: 26.207066, Estimated v_y: 4.522535, Kalman gain1: 0.621823, Kalman gain2: 0.615794, Time taken for Kalman Filter: 2.065000 seconds
Ground truth pos_x: 13.270000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.540000, Ground truth v_y: 6.000000, Measurement pos_x: 13.117232 , Measurement pos_y: 26.089833, Estimated pos_x: 13.437744, Estimated v_x: 2.293028, Estimated pos_y: 26.524162, Estimated v_y: 5.059430, Kalman gain1: 0.621823, Kalman gain2: 0.615778, Time taken for Kalman Filter: 2.085000 seconds
Ground truth pos_x: 13.300000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.600000, Ground truth v_y: 6.000000, Measurement pos_x: 13.197766 , Measurement pos_y: 26.300540, Estimated pos_x: 13.247114, Estimated v_x: 2.081549, Estimated pos_y: 26.271378, Estimated v_y: 4.457533, Kalman gain1: 0.621823, Kalman gain2: 0.615762, Time taken for Kalman Filter: 2.105000 seconds
Ground truth pos_x: 13.330000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.660000, Ground truth v_y: 6.000000, Measurement pos_x: 13.431945 , Measurement pos_y: 26.303541, Estimated pos_x: 13.224300, Estimated v_x: 2.038346, Estimated pos_y: 26.306310, Estimated v_y: 4.438313, Kalman gain1: 0.621823, Kalman gain2: 0.615746, Time taken for Kalman Filter: 2.124000 seconds
Ground truth pos_x: 13.360000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.720000, Ground truth v_y: 6.000000, Measurement pos_x: 13.192840 , Measurement pos_y: 26.543576, Estimated pos_x: 13.361127, Estimated v_x: 2.153649, Estimated pos_y: 26.321190, Estimated v_y: 4.379241, Kalman gain1: 0.621823, Kalman gain2: 0.615731, Time taken for Kalman Filter: 2.144000 seconds
Ground truth pos_x: 13.390000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.780000, Ground truth v_y: 6.000000, Measurement pos_x: 12.937619 , Measurement pos_y: 26.794050, Estimated pos_x: 13.264627, Estimated v_x: 2.036772, Estimated pos_y: 26.476734, Estimated v_y: 4.604020, Kalman gain1: 0.621823, Kalman gain2: 0.615715, Time taken for Kalman Filter: 2.163000 seconds
Ground truth pos_x: 13.420000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.840000, Ground truth v_y: 6.000000, Measurement pos_x: 12.859050 , Measurement pos_y: 26.820603, Estimated pos_x: 13.068988, Estimated v_x: 1.822892, Estimated pos_y: 26.692528, Estimated v_y: 4.947022, Kalman gain1: 0.621822, Kalman gain2: 0.615701, Time taken for Kalman Filter: 2.182000 seconds
Ground truth pos_x: 13.450000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.900000, Ground truth v_y: 6.000000, Measurement pos_x: 13.086396 , Measurement pos_y: 27.043173, Estimated pos_x: 12.945338, Estimated v_x: 1.682413, Estimated pos_y: 26.791189, Estimated v_y: 5.046865, Kalman gain1: 0.621822, Kalman gain2: 0.615686, Time taken for Kalman Filter: 2.202000 seconds
Ground truth pos_x: 13.480000, Ground truth v_x: 3.000000, Ground truth pos_y: 26.960000, Ground truth v_y: 6.000000, Measurement pos_x: 13.158434 , Measurement pos_y: 27.312958, Estimated pos_x: 13.039414, Estimated v_x: 1.758900, Estimated pos_y: 26.967773, Estimated v_y: 5.303996, Kalman gain1: 0.621822, Kalman gain2: 0.615672, Time taken for Kalman Filter: 2.220000 seconds
Ground truth pos_x: 13.510000, Ground truth v_x: 3.000000, Ground truth pos_y: 27.020000, Ground truth v_y: 6.000000, Measurement pos_x: 13.926862 , Measurement pos_y: 27.238491, Estimated pos_x: 13.120075, Estimated v_x: 1.821347, Estimated pos_y: 27.203657, Estimated v_y: 5.678459, Kalman gain1: 0.621822, Kalman gain2: 0.615658, Time taken for Kalman Filter: 2.240000 seconds
Ground truth pos_x: 13.540000, Ground truth v_x: 3.000000, Ground truth pos_y: 27.080000, Ground truth v_y: 6.000000, Measurement pos_x: 13.904073 , Measurement pos_y: 27.054364, Estimated pos_x: 13.628641, Estimated v_x: 2.306828, Estimated pos_y: 27.246703, Estimated v_y: 5.650196, Kalman gain1: 0.621822, Kalman gain2: 0.615644, Time taken for Kalman Filter: 2.259000 seconds
Ground truth pos_x: 13.570000, Ground truth v_x: 3.000000, Ground truth pos_y: 27.140000, Ground truth v_y: 6.000000, Measurement pos_x: 13.452956 , Measurement pos_y: 26.349138, Estimated pos_x: 13.808635, Estimated v_x: 2.462191, Estimated pos_y: 27.147446, Estimated v_y: 5.328361, Kalman gain1: 0.621822, Kalman gain2: 0.615631, Time taken for Kalman Filter: 2.278000 seconds
